width,height,sumofsquares,label
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
145,124,36401,1
146,123,36445,1
146,123,36445,1
146,123,36445,1
146,123,36445,1
146,124,36692,1
146,124,36692,1
144,122,35620,1
144,122,35620,1
144,122,35620,1
144,122,35620,1
144,122,35620,1
144,122,35620,1
144,123,35865,1
145,121,35666,1
145,121,35666,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
145,123,36154,1
146,122,36200,1
146,122,36200,1
144,121,35377,1
144,121,35377,1
145,120,35425,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,121,35666,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
145,122,35909,1
146,121,35957,1
146,122,36200,1
146,122,36200,1
146,122,36200,1
146,122,36200,1
144,120,35136,1
144,120,35136,1
145,120,35425,1
145,120,35425,1
145,121,35666,1
145,121,35666,1
146,120,35716,1
146,120,35716,1
146,120,35716,1
146,121,35957,1
143,125,36074,1
144,127,36865,1
144,127,36865,1
144,122,35620,1
117,150,36189,1
117,150,36189,1
118,150,36424,1
118,151,36725,1
119,150,36661,1
117,149,35890,1
118,149,36125,1
118,149,36125,1
119,147,35770,1
117,152,36793,1
116,151,36257,1
117,150,36189,1
117,151,36490,1
117,151,36490,1
117,151,36490,1
115,150,35725,1
115,150,35725,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,151,36257,1
116,151,36257,1
116,151,36257,1
116,151,36257,1
116,151,36257,1
116,151,36257,1
116,151,36257,1
116,151,36257,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,150,36189,1
117,151,36490,1
117,151,36490,1
117,151,36490,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
118,150,36424,1
118,150,36424,1
118,150,36424,1
118,150,36424,1
118,150,36424,1
118,150,36424,1
118,151,36725,1
115,148,35129,1
115,148,35129,1
115,149,35426,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
117,147,35298,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
117,150,36189,1
118,148,35828,1
118,148,35828,1
118,148,35828,1
118,148,35828,1
118,148,35828,1
118,148,35828,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
118,149,36125,1
119,149,36362,1
115,147,34834,1
116,147,35065,1
116,147,35065,1
116,148,35360,1
117,147,35298,1
117,147,35298,1
115,150,35725,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,150,35725,1
115,150,35725,1
115,150,35725,1
115,150,35725,1
115,150,35725,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,150,35956,1
116,151,36257,1
114,149,35197,1
115,147,34834,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,148,35129,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
115,149,35426,1
116,147,35065,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,149,35657,1
116,150,35956,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,148,35593,1
117,149,35890,1
117,149,35890,1
117,149,35890,1
115,147,34834,1
115,147,34834,1
116,147,35065,1
116,147,35065,1
116,147,35065,1
116,147,35065,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
116,148,35360,1
142,130,37064,1
142,130,37064,1
141,129,36522,1
142,129,36805,1
143,128,36833,1
142,127,36293,1
142,127,36293,1
142,126,36040,1
140,130,36500,1
142,130,37064,1
141,128,36265,1
141,128,36265,1
141,128,36265,1
141,128,36265,1
141,128,36265,1
141,128,36265,1
141,128,36265,1
141,128,36265,1
141,129,36522,1
141,129,36522,1
141,129,36522,1
141,129,36522,1
141,130,36781,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
142,126,36040,1
142,126,36040,1
142,127,36293,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
142,125,35789,1
142,125,35789,1
142,125,35789,1
142,126,36040,1
142,126,36040,1
142,126,36040,1
141,124,35257,1
141,124,35257,1
139,130,36221,1
140,130,36500,1
140,130,36500,1
140,130,36500,1
139,128,35705,1
139,129,35962,1
140,128,35984,1
140,128,35984,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,129,36241,1
140,130,36500,1
139,128,35705,1
140,128,35984,1
140,128,35984,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,128,35984,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
141,127,36010,1
139,125,34946,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,125,35506,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
141,126,35757,1
140,124,34976,1
140,124,34976,1
140,125,35225,1
140,125,35225,1
140,125,35225,1
141,125,35506,1
138,128,35428,1
139,128,35705,1
139,129,35962,1
139,129,35962,1
139,128,35705,1
138,126,34920,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,127,35450,1
139,128,35705,1
139,128,35705,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
140,127,35729,1
138,125,34669,1
138,126,34920,1
138,126,34920,1
138,126,34920,1
139,124,34697,1
139,125,34946,1
139,125,34946,1
139,125,34946,1
139,125,34946,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
139,126,35197,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
140,126,35476,1
138,124,34420,1
139,124,34697,1
137,126,34645,1
138,126,34920,1
138,126,34920,1
138,126,34920,1
138,126,34920,1
138,127,35173,1
138,127,35173,1
138,128,35428,1
139,127,35450,1
139,127,35450,1
139,128,35705,1
137,125,34394,1
137,126,34645,1
138,125,34669,1
138,125,34669,1
138,125,34669,1
138,125,34669,1
138,126,34920,1
138,126,34920,1
138,126,34920,1
138,126,34920,1
137,126,34645,1
138,125,34669,1
122,140,34484,1
122,140,34484,1
122,138,33928,1
122,138,33928,1
122,139,34205,1
120,140,34000,1
120,140,34000,1
122,141,34765,1
122,141,34765,1
123,141,35010,1
123,141,35010,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,140,34000,1
120,140,34000,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,140,34484,1
123,140,34729,1
120,137,33169,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
122,139,34205,1
121,137,33410,1
121,137,33410,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
122,137,33653,1
122,137,33653,1
122,137,33653,1
122,138,33928,1
122,138,33928,1
122,138,33928,1
119,140,33761,1
120,141,34281,1
120,141,34281,1
121,141,34522,1
121,141,34522,1
121,141,34522,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,140,33761,1
119,140,33761,1
119,140,33761,1
119,140,33761,1
120,138,33444,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,140,34000,1
120,140,34000,1
120,140,34000,1
120,140,34000,1
120,140,34000,1
120,140,34000,1
120,140,34000,1
121,139,33962,1
121,139,33962,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,140,34241,1
121,141,34522,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
120,139,33721,1
121,138,33685,1
121,138,33685,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,139,33962,1
121,140,34241,1
119,137,32930,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
120,137,33169,1
120,137,33169,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
120,138,33444,1
121,137,33410,1
121,137,33410,1
121,137,33410,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
121,138,33685,1
120,136,32896,1
120,136,32896,1
118,139,33245,1
118,139,33245,1
119,139,33482,1
119,139,33482,1
119,140,33761,1
119,140,33761,1
118,138,32968,1
118,138,32968,1
118,138,32968,1
118,138,32968,1
118,138,32968,1
118,139,33245,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,138,33205,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,139,33482,1
119,137,32930,1
119,137,32930,1
119,137,32930,1
119,138,33205,1
120,137,33169,1
117,140,33289,1
143,127,36578,1
143,128,36833,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
145,127,37154,1
145,127,37154,1
144,124,36112,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,126,36612,1
144,126,36612,1
144,124,36112,1
144,124,36112,1
142,128,36548,1
143,127,36578,1
143,127,36578,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,129,37090,1
143,129,37090,1
143,129,37090,1
143,129,37090,1
144,126,36612,1
144,127,36865,1
144,128,37120,1
144,128,37120,1
144,128,37120,1
144,128,37120,1
144,128,37120,1
